organism_id,organism_name,species_id,species_name,proteome_id,proteome_name,proteome_source
10001077,"Neisseria gonorrhoeae SU89",485,"Neisseria gonorrhoeae",242231,"Neisseria gonorrhoeae FA 1090 (Neisseria gonorrhoeae str. FA 1090)",uniprot
10001078,"Neisseria gonorrhoeae SU96",485,"Neisseria gonorrhoeae",242231,"Neisseria gonorrhoeae FA 1090 (Neisseria gonorrhoeae str. FA 1090)",uniprot
10001079,"Porphyromonas gingivalis 381",837,"Porphyromonas gingivalis",431947,"Porphyromonas gingivalis ATCC 33277 (Porphyromonas gingivalis str. ATCC 33277)",uniprot
10001080,"Neisseria gonorrhoeae P9",485,"Neisseria gonorrhoeae",242231,"Neisseria gonorrhoeae FA 1090 (Neisseria gonorrhoeae str. FA 1090)",uniprot
10001081,"Porphyromonas gingivalis HG66",837,"Porphyromonas gingivalis",431947,"Porphyromonas gingivalis ATCC 33277 (Porphyromonas gingivalis str. ATCC 33277)",uniprot
10001082,"Porphyromonas gingivalis A7436",837,"Porphyromonas gingivalis",431947,"Porphyromonas gingivalis ATCC 33277 (Porphyromonas gingivalis str. ATCC 33277)",uniprot
10001083,"Neisseria meningitidis serogroup B Strain JB515",487,"Neisseria meningitidis",122586,"Neisseria meningitidis MC58",uniprot
10001085,"Chlamydia trachomatis Serovar D",813,"Chlamydia trachomatis",272561,"Chlamydia trachomatis D/UW-3/CX (Chlamydia trachomatis strain D/UW-3/CX)",uniprot
10001089,"Porphyromonas gingivalis W50",837,"Porphyromonas gingivalis",431947,"Porphyromonas gingivalis ATCC 33277 (Porphyromonas gingivalis str. ATCC 33277)",uniprot
10001091,"Borrelia burgdorferi BEP4",139,"Borrelia burgdorferi (Borrelia burgdorferi sensu stricto)",224326,"Borrelia burgdorferi B31",uniprot
10001092,"Neisseria gonorrhoeae SU70",485,"Neisseria gonorrhoeae",242231,"Neisseria gonorrhoeae FA 1090 (Neisseria gonorrhoeae str. FA 1090)",uniprot
10001093,"Neisseria gonorrhoeae SU62",485,"Neisseria gonorrhoeae",242231,"Neisseria gonorrhoeae FA 1090 (Neisseria gonorrhoeae str. FA 1090)",uniprot
10001096,"Neisseria meningitidis serogroup B Strain 188/87",487,"Neisseria meningitidis",122586,"Neisseria meningitidis MC58",uniprot
10001121,"Chlamydia trachomatis Serovar Da",813,"Chlamydia trachomatis",272561,"Chlamydia trachomatis D/UW-3/CX (Chlamydia trachomatis strain D/UW-3/CX)",uniprot
10001123,"Bordetella pertussis Wellcome 28",520,"Bordetella pertussis",257313,"Bordetella pertussis Tohama I",uniprot
10001129,"Haemophilus influenzae 3198",727,"Haemophilus influenzae",71421,"Haemophilus influenzae Rd KW20 (Haemophilus influenzae KW20)",uniprot
10001141,"Chlamydia trachomatis Serovar A",813,"Chlamydia trachomatis",272561,"Chlamydia trachomatis D/UW-3/CX (Chlamydia trachomatis strain D/UW-3/CX)",uniprot
10001142,"Haemophilus influenzae NTHI 3524",727,"Haemophilus influenzae",71421,"Haemophilus influenzae Rd KW20 (Haemophilus influenzae KW20)",uniprot
10001143,"Chlamydia trachomatis Serovar G",813,"Chlamydia trachomatis",272561,"Chlamydia trachomatis D/UW-3/CX (Chlamydia trachomatis strain D/UW-3/CX)",uniprot
10001145,"Escherichia coli 1471",562,"Escherichia coli",83333,"Escherichia coli K-12 (Escherichia coli K12)",uniprot
10001146,"Escherichia coli K99",562,"Escherichia coli",83333,"Escherichia coli K-12 (Escherichia coli K12)",uniprot
10001148,"Staphylococcus aureus subsp. aureus MRSA1115",1280,"Staphylococcus aureus",93061,"Staphylococcus aureus subsp. aureus NCTC 8325 (Staphylococcus aureus subsp. aureus str. NCTC 8325)",uniprot
10001149,"Haemophilus influenzae Subtype 1H",727,"Haemophilus influenzae",71421,"Haemophilus influenzae Rd KW20 (Haemophilus influenzae KW20)",uniprot
10001150,"Haemophilus influenzae Strain Eagan",727,"Haemophilus influenzae",71421,"Haemophilus influenzae Rd KW20 (Haemophilus influenzae KW20)",uniprot
10001153,"Haemophilus influenzae strain 1613",727,"Haemophilus influenzae",71421,"Haemophilus influenzae Rd KW20 (Haemophilus influenzae KW20)",uniprot
10001155,"Haemophilus influenzae strain 1479",727,"Haemophilus influenzae",71421,"Haemophilus influenzae Rd KW20 (Haemophilus influenzae KW20)",uniprot
10001160,"Neisseria meningitidis serogroup B Strain N98/254",487,"Neisseria meningitidis",122586,"Neisseria meningitidis MC58",uniprot
10001161,"Neisseria meningitidis serogroup B Strain 2996",487,"Neisseria meningitidis",122586,"Neisseria meningitidis MC58",uniprot
10001162,"Neisseria meningitidis serogroup B Strain M1239",487,"Neisseria meningitidis",122586,"Neisseria meningitidis MC58",uniprot
10001163,"Neisseria meningitidis serogroup B Strain RM1090",487,"Neisseria meningitidis",122586,"Neisseria meningitidis MC58",uniprot
10001222,"Haemophilus influenzae strain 3068",727,"Haemophilus influenzae",71421,"Haemophilus influenzae Rd KW20 (Haemophilus influenzae KW20)",uniprot
10001223,"Porphyromonas gingivalis OMZ 409",837,"Porphyromonas gingivalis",431947,"Porphyromonas gingivalis ATCC 33277 (Porphyromonas gingivalis str. ATCC 33277)",uniprot
10001424,"Brucella abortus W99",235,"Brucella abortus (Brucella melitensis bv. Abortus)",262698,"Brucella abortus bv. 1 str. 9-941 (Brucella abortus biovar 1 str. 9-941)",uniprot
10001435,"Streptococcus sanguinis strain 133-79",1305,"Streptococcus sanguinis",388919,"Streptococcus sanguinis SK36 (Streptococcus sanguinis str. SK36)",uniprot
10001439,"Streptococcus sanguinis strain BD113-20",1305,"Streptococcus sanguinis",388919,"Streptococcus sanguinis SK36 (Streptococcus sanguinis str. SK36)",uniprot
10001447,"Streptococcus criceti E49",1333,"Streptococcus criceti"
10001448,"Streptococcus ratti OMZ51",1341,"Streptococcus ratti"
10001449,"Streptococcus sobrinus OMZ176",1310,"Streptococcus sobrinus"
10001450,"Streptococcus mutans B-2",1309,"Streptococcus mutans",210007,"Streptococcus mutans UA159",uniprot
10001451,"Streptococcus downei MFe 28",1317,"Streptococcus downei (Streptococcus downensis)"
10001461,"Escherichia coli F470",562,"Escherichia coli",83333,"Escherichia coli K-12 (Escherichia coli K12)",uniprot
10001462,"Escherichia coli F653",562,"Escherichia coli",83333,"Escherichia coli K-12 (Escherichia coli K12)",uniprot
10001463,"Escherichia coli F576",562,"Escherichia coli",83333,"Escherichia coli K-12 (Escherichia coli K12)",uniprot
10001464,"Escherichia coli strain 2513",562,"Escherichia coli",83333,"Escherichia coli K-12 (Escherichia coli K12)",uniprot
10001465,"Streptococcus pyogenes strain J17A4",1314,"Streptococcus pyogenes",286636,"Streptococcus pyogenes MGAS10394 (Streptococcus pyogenes str. MGAS10394)",uniprot
10001478,"Mycobacterium avium subsp. paratuberculosis Strain W",1764,"Mycobacterium avium",262316,"Mycobacterium avium subsp. paratuberculosis K-10 (Mycobacterium avium subsp. paratuberculosis strain K-10)",uniprot
10001482,"Shigella flexneri 4a",623,"Shigella flexneri",623,"Shigella flexneri",uniprot
10001489,"Proteus vulgaris Strain 5/43",585,"Proteus vulgaris"
10001490,"Proteus mirabilis O24",584,"Proteus mirabilis",529507,"Proteus mirabilis HI4320 (Proteus mirabilis str. HI4320)",uniprot
10001491,"Proteus mirabilis O29",584,"Proteus mirabilis",529507,"Proteus mirabilis HI4320 (Proteus mirabilis str. HI4320)",uniprot
10001492,"Salmonella enterica subsp. enterica serovar Enteritidis SH1262",28901,"Salmonella enterica",99287,"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 (Salmonella enterica subsp. enterica serovar Typhimurium LT2)",uniprot
10001493,"Salmonella enterica subsp. enterica serovar Paratyphi A var. Durazzo",28901,"Salmonella enterica",99287,"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 (Salmonella enterica subsp. enterica serovar Typhimurium LT2)",uniprot
10001494,"Streptococcus pneumoniae AC094",1313,"Streptococcus pneumoniae",171101,"Streptococcus pneumoniae R6",uniprot
10001495,"Streptococcus pneumoniae 3JYP2670",1313,"Streptococcus pneumoniae",171101,"Streptococcus pneumoniae R6",uniprot
10001496,"Streptococcus pneumoniae WU2",1313,"Streptococcus pneumoniae",171101,"Streptococcus pneumoniae R6",uniprot
10001497,"Streptococcus pneumoniae BG12730",1313,"Streptococcus pneumoniae",171101,"Streptococcus pneumoniae R6",uniprot
10001498,"Proteus mirabilis O23",584,"Proteus mirabilis",529507,"Proteus mirabilis HI4320 (Proteus mirabilis str. HI4320)",uniprot
10001499,"Proteus mirabilis O6",584,"Proteus mirabilis",529507,"Proteus mirabilis HI4320 (Proteus mirabilis str. HI4320)",uniprot
10001501,"Proteus penneri ATCC 33519",102862,"Proteus penneri"
10001502,"Escherichia coli J-5",562,"Escherichia coli",83333,"Escherichia coli K-12 (Escherichia coli K12)",uniprot
10001503,"Acinetobacter lwoffii F78",28090,"Acinetobacter lwoffii"
10001504,"Yokenella regensburgei PCM 2476",158877,"Yokenella regensburgei"
10001505,"Yokenella regensburgei PCM 2477",158877,"Yokenella regensburgei"
10001513,"Salmonella enterica subsp. enterica serovar Enteritidis str. SH 2204",28901,"Salmonella enterica",99287,"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 (Salmonella enterica subsp. enterica serovar Typhimurium LT2)",uniprot
10001514,"Providencia stuartii O33",588,"Providencia stuartii"
10001515,"Proteus vulgaris Strain TG O34",585,"Proteus vulgaris"
10001516,"Proteus mirabilis TG 276-90",584,"Proteus mirabilis",529507,"Proteus mirabilis HI4320 (Proteus mirabilis str. HI4320)",uniprot
10001517,"Proteus mirabilis OC",584,"Proteus mirabilis",529507,"Proteus mirabilis HI4320 (Proteus mirabilis str. HI4320)",uniprot
10001518,"Salmonella enterica group E1",28901,"Salmonella enterica",99287,"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 (Salmonella enterica subsp. enterica serovar Typhimurium LT2)",uniprot
10001519,"Pseudomonas aeruginosa serotype O11",287,"Pseudomonas aeruginosa",208964,"Pseudomonas aeruginosa PAO1",uniprot
10001520,"Haemophilus influenzae strain RM7004",727,"Haemophilus influenzae",71421,"Haemophilus influenzae Rd KW20 (Haemophilus influenzae KW20)",uniprot
10001521,"Haemophilus influenzae strain RM7004 XP-1.10",727,"Haemophilus influenzae",71421,"Haemophilus influenzae Rd KW20 (Haemophilus influenzae KW20)",uniprot
10001522,"Haemophilus influenzae strain RM7004 AH1-2",727,"Haemophilus influenzae",71421,"Haemophilus influenzae Rd KW20 (Haemophilus influenzae KW20)",uniprot
10001523,"Haemophilus influenzae strain I-69 Rd-/b+",727,"Haemophilus influenzae",71421,"Haemophilus influenzae Rd KW20 (Haemophilus influenzae KW20)",uniprot
10001524,"Neisseria meningitidis strain 3006",487,"Neisseria meningitidis",122586,"Neisseria meningitidis MC58",uniprot
10001525,"Salmonella enterica subsp. enterica serovar Gallinarum Pullorum str. 77",28901,"Salmonella enterica",99287,"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 (Salmonella enterica subsp. enterica serovar Typhimurium LT2)",uniprot
10001526,"Salmonella thompson C1 strain IS40",28901,"Salmonella enterica",99287,"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 (Salmonella enterica subsp. enterica serovar Typhimurium LT2)",uniprot
10001527,"Salmonella enterica subsp. enterica serovar Typhimurium SH 2201",28901,"Salmonella enterica",99287,"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 (Salmonella enterica subsp. enterica serovar Typhimurium LT2)",uniprot
10001528,"Escherichia coli F515",562,"Escherichia coli",83333,"Escherichia coli K-12 (Escherichia coli K12)",uniprot
10001530,"Acinetobacter haemolyticus strain 57",29430,"Acinetobacter haemolyticus"
10001531,"Acinetobacter haemolyticus strain 61",29430,"Acinetobacter haemolyticus"
10001533,"Legionella pneumophila serogroup 1 Allentown 1",446,"Legionella pneumophila",400673,"Legionella pneumophila str. Corby (Legionella pneumophila 'Corby')",uniprot
10001534,"Proteus mirabilis O49 strain 75/57",584,"Proteus mirabilis",529507,"Proteus mirabilis HI4320 (Proteus mirabilis str. HI4320)",uniprot
10001535,"Proteus mirabilis O16",584,"Proteus mirabilis",529507,"Proteus mirabilis HI4320 (Proteus mirabilis str. HI4320)",uniprot
10001536,"Proteus vulgaris Strain TG 251",585,"Proteus vulgaris"
10001551,"Mannheimia haemolytica serotype 3",75985,"Mannheimia haemolytica",75985,"Mannheimia haemolytica",GenBank
10001552,"Mannheimia haemolytica serotype 10",75985,"Mannheimia haemolytica",75985,"Mannheimia haemolytica",GenBank
10001554,"Neisseria gonorrhoeae WG",485,"Neisseria gonorrhoeae",242231,"Neisseria gonorrhoeae FA 1090 (Neisseria gonorrhoeae str. FA 1090)",uniprot
10001555,"Neisseria gonorrhoeae strain 24-1",485,"Neisseria gonorrhoeae",242231,"Neisseria gonorrhoeae FA 1090 (Neisseria gonorrhoeae str. FA 1090)",uniprot
10001556,"Moraxella catarrhalis 26404",480,"Moraxella catarrhalis",749219,"Moraxella catarrhalis RH4 (Moraxella catarrhalis strain RH4)",uniprot
10001557,"Haemophilus influenzae strain RM7004 XP-1 AH1-3",727,"Haemophilus influenzae",71421,"Haemophilus influenzae Rd KW20 (Haemophilus influenzae KW20)",uniprot
10001558,"Neisseria gonorrhoeae 15253",485,"Neisseria gonorrhoeae",242231,"Neisseria gonorrhoeae FA 1090 (Neisseria gonorrhoeae str. FA 1090)",uniprot
10001559,"Neisseria gonorrhoeae WR220",485,"Neisseria gonorrhoeae",242231,"Neisseria gonorrhoeae FA 1090 (Neisseria gonorrhoeae str. FA 1090)",uniprot
10001560,"Neisseria meningitidis M982B",487,"Neisseria meningitidis",122586,"Neisseria meningitidis MC58",uniprot
10001561,"Haemophilus ducreyi strain AC Y1",730,"Haemophilus ducreyi",233412,"Haemophilus ducreyi 35000HP",uniprot
10001562,"Haemophilus ducreyi ITM 2665",730,"Haemophilus ducreyi",233412,"Haemophilus ducreyi 35000HP",uniprot
10001565,"Salmonella enterica subsp. enterica serovar Typhimurium SL 3622",28901,"Salmonella enterica",99287,"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 (Salmonella enterica subsp. enterica serovar Typhimurium LT2)",uniprot
10001566,"Salmonella enterica subsp. enterica serovar Typhimurium SH 4305",28901,"Salmonella enterica",99287,"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 (Salmonella enterica subsp. enterica serovar Typhimurium LT2)",uniprot
10001568,"Salmonella enterica subsp. enterica serovar Minnesota R395",28901,"Salmonella enterica",99287,"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 (Salmonella enterica subsp. enterica serovar Typhimurium LT2)",uniprot
10001569,"Salmonella enterica subsp. enterica serovar Gallinarum/pullorum str. 11",28901,"Salmonella enterica",99287,"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 (Salmonella enterica subsp. enterica serovar Typhimurium LT2)",uniprot
10001570,"Salmonella enterica subsp. enterica serovar Gallinarum/pullorum str. 77",28901,"Salmonella enterica",99287,"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 (Salmonella enterica subsp. enterica serovar Typhimurium LT2)",uniprot
10001571,"Salmonella enterica subsp. enterica serovar Gallinarum/pullorum str. 4",28901,"Salmonella enterica",99287,"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 (Salmonella enterica subsp. enterica serovar Typhimurium LT2)",uniprot
10001581,"Proteus penneri 8 (O67)",102862,"Proteus penneri"
10001585,"Haemophilus influenzae RM118",727,"Haemophilus influenzae",71421,"Haemophilus influenzae Rd KW20 (Haemophilus influenzae KW20)",uniprot
10001588,"Providencia stuartii O4",588,"Providencia stuartii"
10001589,"Providencia stuartii O18",588,"Providencia stuartii"
10001590,"Providencia stuartii O38",588,"Providencia stuartii"
10001591,"Neisseria meningitidis MC58 icsB-lpt3",487,"Neisseria meningitidis",122586,"Neisseria meningitidis MC58",uniprot
10001593,"Salmonella enterica subsp. enterica serovar Typhimurium SL1102",28901,"Salmonella enterica",99287,"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 (Salmonella enterica subsp. enterica serovar Typhimurium LT2)",uniprot
10001594,"Proteus mirabilis O38",584,"Proteus mirabilis",529507,"Proteus mirabilis HI4320 (Proteus mirabilis str. HI4320)",uniprot
10001604,"Neisseria meningitidis serogroup C 126E",487,"Neisseria meningitidis",122586,"Neisseria meningitidis MC58",uniprot
10001628,"Aggregatibacter actinomycetemcomitans serotype b str. Y4",714,"Aggregatibacter actinomycetemcomitans",668336,"Aggregatibacter actinomycetemcomitans D11S-1 (Aggregatibacter actinomycetemcomitans strain D11S-1)",uniprot
10001629,"Streptococcus pneumoniae EF3030",1313,"Streptococcus pneumoniae",171101,"Streptococcus pneumoniae R6",uniprot
10001630,"Listeria monocytogenes 163/85",1639,"Listeria monocytogenes",169963,"Listeria monocytogenes EGD-e (Listeria monocytogenes strain EGD-e)",uniprot
10001631,"Listeria innocua SLCC 3379",1642,"Listeria innocua",272626,"Listeria innocua Clip11262 (Listeria innocua strain Clip11262)",uniprot
10001633,"Escherichia coli 055:B5",562,"Escherichia coli",83333,"Escherichia coli K-12 (Escherichia coli K12)",uniprot
10001638,"Streptococcus pneumoniae type 27",1313,"Streptococcus pneumoniae",171101,"Streptococcus pneumoniae R6",uniprot
10001639,"Klebsiella pneumoniae type 30",573,"Klebsiella pneumoniae",507522,"Klebsiella pneumoniae 342 (Klebsiella pneumoniae strain 342)",uniprot
10001640,"Klebsiella pneumoniae type 21",573,"Klebsiella pneumoniae",507522,"Klebsiella pneumoniae 342 (Klebsiella pneumoniae strain 342)",uniprot
10001641,"Streptococcus dysgalactiae subsp. equisimilis D181",1334,"Streptococcus dysgalactiae",486410,"Streptococcus dysgalactiae subsp. equisimilis GGS_124 (Streptococcus dysgalactiae subsp. equisimilis str. GGS_124)",uniprot
10001643,"Neisseria meningitidis serogroup B Strain MC58",487,"Neisseria meningitidis",122586,"Neisseria meningitidis MC58",uniprot
10001644,"Streptococcus pneumoniae CCUG 1378",1313,"Streptococcus pneumoniae",171101,"Streptococcus pneumoniae R6",uniprot
10001645,"Streptococcus pneumoniae CSR-SCS-2",1313,"Streptococcus pneumoniae",171101,"Streptococcus pneumoniae R6",uniprot
10001646,"Streptococcus pneumoniae type 37",1313,"Streptococcus pneumoniae",171101,"Streptococcus pneumoniae R6",uniprot
10001647,"Streptococcus agalactiae serogroup II",1311,"Streptococcus agalactiae",211110,"Streptococcus agalactiae NEM316",uniprot
10001651,"Streptococcus pneumoniae type 14",1313,"Streptococcus pneumoniae",171101,"Streptococcus pneumoniae R6",uniprot

10001659,"Escherichia coli O125",562,"Escherichia coli",83333,"Escherichia coli K-12 (Escherichia coli K12)",uniprot
10001660,"Campylobacter jejuni subsp. jejuni ATCC 43431",197,"Campylobacter jejuni",192222,"Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819 (Campylobacter jejuni subsp. jejuni ATCC 700819 = NCTC 11168)",uniprot
10001662,"Staphylococcus aureus Cowan 1",1280,"Staphylococcus aureus",93061,"Staphylococcus aureus subsp. aureus NCTC 8325 (Staphylococcus aureus subsp. aureus str. NCTC 8325)",uniprot
10001663,"Streptococcus anginosus K214-2K",1328,"Streptococcus anginosus"
10001666,"Helicobacter pylori 700",210,"Helicobacter pylori",85962,"Helicobacter pylori 26695 (Helicobacter pylori (strain 26695))",uniprot
10001667,"Helicobacter pylori 487",210,"Helicobacter pylori",85962,"Helicobacter pylori 26695 (Helicobacter pylori (strain 26695))",uniprot
10001669,"Listeria monocytogenes DPL 1942",1639,"Listeria monocytogenes",169963,"Listeria monocytogenes EGD-e (Listeria monocytogenes strain EGD-e)",uniprot
10001670,"Campylobacter jejuni subsp. jejuni serostrain O:2",197,"Campylobacter jejuni",192222,"Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819 (Campylobacter jejuni subsp. jejuni ATCC 700819 = NCTC 11168)",uniprot
10001676,"Streptococcus dysgalactiae subsp. equisimilis ATCC 12388",1334,"Streptococcus dysgalactiae",486410,"Streptococcus dysgalactiae subsp. equisimilis GGS_124 (Streptococcus dysgalactiae subsp. equisimilis str. GGS_124)",uniprot
10001685,"Streptococcus pneumoniae type 6",1313,"Streptococcus pneumoniae",171101,"Streptococcus pneumoniae R6",uniprot
10001686,"Streptococcus pneumoniae type 6A",1313,"Streptococcus pneumoniae",171101,"Streptococcus pneumoniae R6",uniprot
10001687,"Streptococcus pneumoniae type 6B",1313,"Streptococcus pneumoniae",171101,"Streptococcus pneumoniae R6",uniprot
10001688,"Pseudomonas syringae pv. atrofaciens str. IMV 7836",317,"Pseudomonas syringae"
10001689,"Pseudomonas syringae pv. atrofaciens str. IMV K-1025",317,"Pseudomonas syringae"
10001690,"Pseudomonas syringae pv. atrofaciens str. IMV 4394",317,"Pseudomonas syringae"
10001691,"Pseudomonas syringae pv. atrofaciens str. NCPPB 2612",317,"Pseudomonas syringae"
10001692,"Pseudomonas syringae pv. helianthi str. CFBP 2149",251699,"Pseudomonas syringae group genomosp. 7"
10001693,"Pseudomonas syringae pv. tagetis str. ICMP 6370",251699,"Pseudomonas syringae group genomosp. 7"
10001694,"Pseudomonas syringae pv. glycinea str. NCPPB 1783",29438,"Pseudomonas savastanoi",264730,"Pseudomonas syringae pv. phaseolicola 1448A (Pseudomonas syringae pv. phaseolicola strain 1448A)",uniprot
10001695,"Pseudomonas syringae pv. glycinea str. NCPPB 3318",29438,"Pseudomonas savastanoi",264730,"Pseudomonas syringae pv. phaseolicola 1448A (Pseudomonas syringae pv. phaseolicola strain 1448A)",uniprot
10001696,"Pseudomonas syringae pv. phaseolicola str. GSPB 1552",29438,"Pseudomonas savastanoi",264730,"Pseudomonas syringae pv. phaseolicola 1448A (Pseudomonas syringae pv. phaseolicola strain 1448A)",uniprot
10001697,"Pseudomonas syringae pv. phaseolicola str. IMV 120a",29438,"Pseudomonas savastanoi",264730,"Pseudomonas syringae pv. phaseolicola 1448A (Pseudomonas syringae pv. phaseolicola strain 1448A)",uniprot
10001698,"Pseudomonas syringae pv. morsprunorum str. GSPB 883",47877,"Pseudomonas amygdali"
10001699,"Pseudomonas syringae pv. morsprunorum str. GSPB 854",47877,"Pseudomonas amygdali"
10001701,"Pseudomonas avellanae ISPaVe C4",46257,"Pseudomonas avellanae"
10001709,"Salmonella enterica subsp. enterica serovar Paratyphi B strain SPB7",28901,"Salmonella enterica",99287,"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 (Salmonella enterica subsp. enterica serovar Typhimurium LT2)",uniprot
10001711,"Streptococcus pneumoniae R36a",1313,"Streptococcus pneumoniae",171101,"Streptococcus pneumoniae R6",uniprot
10001712,"Taylorella asinigenitalis ATCC 700933",84590,"Taylorella asinigenitalis"
10001713,"Neisseria meningitidis serogroup W-135",487,"Neisseria meningitidis",122586,"Neisseria meningitidis MC58",uniprot
10001716,"Streptococcus sp. 'group B' strain M732",1319,"Streptococcus sp. 'group B'"
10001723,"Neisseria gonorrhoeae SU90",485,"Neisseria gonorrhoeae",242231,"Neisseria gonorrhoeae FA 1090 (Neisseria gonorrhoeae str. FA 1090)",uniprot
10001724,"Campylobacter jejuni subsp. jejuni serotype PEN 2: LIO 4",197,"Campylobacter jejuni",192222,"Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819 (Campylobacter jejuni subsp. jejuni ATCC 700819 = NCTC 11168)",uniprot
10001725,"Campylobacter jejuni subsp. jejuni serotype PEN 19: LIO 7",197,"Campylobacter jejuni",192222,"Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819 (Campylobacter jejuni subsp. jejuni ATCC 700819 = NCTC 11168)",uniprot
10001730,"Streptococcus pneumoniae type 6C",1313,"Streptococcus pneumoniae",171101,"Streptococcus pneumoniae R6",uniprot
10001731,"Streptococcus pneumoniae type 2",1313,"Streptococcus pneumoniae",171101,"Streptococcus pneumoniae R6",uniprot
10001738,"Neisseria meningitidis serogroup B Strain B11",487,"Neisseria meningitidis",122586,"Neisseria meningitidis MC58",uniprot
10001739,"Neisseria meningitidis serogroup B Strain NMB",487,"Neisseria meningitidis",122586,"Neisseria meningitidis MC58",uniprot
10001741,"Pseudomonas syringae pv. morsprunorum str. IMV P-55",47877,"Pseudomonas amygdali"
10001746,"Streptococcus agalactiae 090R",1311,"Streptococcus agalactiae",211110,"Streptococcus agalactiae NEM316",uniprot
10001751,"Vibrio cholerae SJK7",666,"Vibrio cholerae",243277,"Vibrio cholerae O1 biovar El Tor str. N16961 (Vibrio cholerae El Tor N16961)",uniprot
10001753,"Escherichia coli K1",562,"Escherichia coli",83333,"Escherichia coli K-12 (Escherichia coli K12)",uniprot
10001754,"Neisseria meningitidis serogroup B Strain M992",487,"Neisseria meningitidis",122586,"Neisseria meningitidis MC58",uniprot
10001757,"Streptococcus pneumoniae type 3 strain 6303",1313,"Streptococcus pneumoniae",171101,"Streptococcus pneumoniae R6",uniprot
10001759,"Aggregatibacter actinomycetemcomitans OMZ 346",714,"Aggregatibacter actinomycetemcomitans",668336,"Aggregatibacter actinomycetemcomitans D11S-1 (Aggregatibacter actinomycetemcomitans strain D11S-1)",uniprot
10001773,"Yersinia pseudotuberculosis str. 78",633,"Yersinia pseudotuberculosis",273123,"Yersinia pseudotuberculosis IP 32953 (Yersinia pseudotuberculosis IP32953)",uniprot
10001774,"Yersinia enterocolitica 4861",630,"Yersinia enterocolitica",393305,"Yersinia enterocolitica subsp. enterocolitica 8081 (Yersinia enterocolitica subsp. enterocolitica str. 8081)",uniprot
10001775,"Escherichia coli P400",562,"Escherichia coli",83333,"Escherichia coli K-12 (Escherichia coli K12)",uniprot
10001776,"Shigella flexneri 6118",623,"Shigella flexneri",623,"Shigella flexneri",uniprot
10001777,"Shigella sonnei 59G",624,"Shigella sonnei",300269,"Shigella sonnei Ss046 (Shigella sonnei strain Ss046)",uniprot
10001778,"Salmonella enterica subsp. enterica serovar Heidelberg 7736",28901,"Salmonella enterica",99287,"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 (Salmonella enterica subsp. enterica serovar Typhimurium LT2)",uniprot
10001783,"Neisseria meningitidis serogroup C strain C11",487,"Neisseria meningitidis",122586,"Neisseria meningitidis MC58",uniprot
10001784,"Escherichia coli K92",562,"Escherichia coli",83333,"Escherichia coli K-12 (Escherichia coli K12)",uniprot
10001788,"Streptococcus agalactiae serogroup VII",1311,"Streptococcus agalactiae",211110,"Streptococcus agalactiae NEM316",uniprot
10001791,"Staphylococcus aureus Newbould 305",1280,"Staphylococcus aureus",93061,"Staphylococcus aureus subsp. aureus NCTC 8325 (Staphylococcus aureus subsp. aureus str. NCTC 8325)",uniprot
10001792,"Streptococcus pneumoniae type 3",1313,"Streptococcus pneumoniae",171101,"Streptococcus pneumoniae R6",uniprot
10001793,"Neisseria meningitidis serogroup B Strain MC19",487,"Neisseria meningitidis",122586,"Neisseria meningitidis MC58",uniprot
10001794,"Helicobacter pylori B128 Gerbil-adapted variant 7.13",210,"Helicobacter pylori",85962,"Helicobacter pylori 26695 (Helicobacter pylori (strain 26695))",uniprot
10001795,"Streptococcus agalactiae serogroup VII strain 7271",1311,"Streptococcus agalactiae",211110,"Streptococcus agalactiae NEM316",uniprot
10001797,"Neisseria meningitidis serogroup C strain MC19",487,"Neisseria meningitidis",122586,"Neisseria meningitidis MC58",uniprot
10001799,"Mycobacterium avium subsp. paratuberculosis Strain Linda",1764,"Mycobacterium avium",262316,"Mycobacterium avium subsp. paratuberculosis K-10 (Mycobacterium avium subsp. paratuberculosis strain K-10)",uniprot
10001801,"Streptococcus pneumoniae type 8",1313,"Streptococcus pneumoniae",171101,"Streptococcus pneumoniae R6",uniprot
10001803,"Taylorella asinigenitalis Bd 3751/05",84590,"Taylorella asinigenitalis"
